WKT,LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,TYPE
"MULTIPOINT ((5.0761 36.6604))",36.6604000000,5.0761000000,306.0000000000,1.1000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,32,"6.03",294.8000000000,5.0000000000,N,0
"MULTIPOINT ((5.0975 36.6738))",36.6738000000,5.0975000000,373.3000000000,1.1000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",303.1000000000,152.4000000000,N,0
"MULTIPOINT ((5.0851 36.6717))",36.6717000000,5.0851000000,324.2000000000,1.1000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",297.9000000000,23.1000000000,N,0
"MULTIPOINT ((5.0299 36.6821))",36.6821000000,5.0299000000,309.9000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,79,"6.03",298.2000000000,9.2000000000,N,0
"MULTIPOINT ((5.0282 36.7648))",36.7648000000,5.0282000000,308.7000000000,1.1000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,75,"6.03",296.9000000000,8.0000000000,N,0
"MULTIPOINT ((4.9354 36.7689))",36.7689000000,4.9354000000,311.5000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,83,"6.03",295.8000000000,10.8000000000,N,0
"MULTIPOINT ((4.6785 36.7252))",36.7252000000,4.6785000000,309.2000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,77,"6.03",295.2000000000,10.4000000000,N,0
"MULTIPOINT ((4.842 36.7729))",36.7729000000,4.8420000000,326.0000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",295.9000000000,29.1000000000,N,0
"MULTIPOINT ((4.8178 36.7922))",36.7922000000,4.8178000000,337.5000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",296.1000000000,47.2000000000,N,0
"MULTIPOINT ((4.8042 36.7899))",36.7899000000,4.8042000000,307.2000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,30,"6.03",294.3000000000,6.7000000000,N,0
"MULTIPOINT ((4.7903 36.7875))",36.7875000000,4.7903000000,331.9000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",296.4000000000,36.9000000000,N,0
"MULTIPOINT ((4.7768 36.7851))",36.7851000000,4.7768000000,310.3000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,66,"6.03",295.5000000000,9.7000000000,N,0
"MULTIPOINT ((4.8014 36.7993))",36.7993000000,4.8014000000,310.8000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,55,"6.03",295.3000000000,9.0000000000,N,0
"MULTIPOINT ((4.7979 36.8087))",36.8087000000,4.7979000000,315.6000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,25,"6.03",297.3000000000,12.6000000000,N,0
"MULTIPOINT ((4.7815 36.8158))",36.8158000000,4.7815000000,309.3000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,25,"6.03",298.3000000000,7.5000000000,N,0
"MULTIPOINT ((4.7689 36.8137))",36.8137000000,4.7689000000,367.1000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",303.0000000000,132.7000000000,N,0
"MULTIPOINT ((4.7566 36.8116))",36.8116000000,4.7566000000,328.7000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",297.7000000000,31.3000000000,N,0
"MULTIPOINT ((4.7665 36.8232))",36.8232000000,4.7665000000,341.7000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",298.8000000000,55.6000000000,N,0
"MULTIPOINT ((4.7541 36.8211))",36.8211000000,4.7541000000,319.6000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,99,"6.03",296.9000000000,18.9000000000,N,0
"MULTIPOINT ((4.8416 36.8459))",36.8459000000,4.8416000000,331.5000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",298.2000000000,35.5000000000,N,0
"MULTIPOINT ((4.8289 36.8438))",36.8438000000,4.8289000000,326.9000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",297.1000000000,28.3000000000,N,0
"MULTIPOINT ((4.8096 36.8604))",36.8604000000,4.8096000000,319.6000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,99,"6.03",298.8000000000,18.7000000000,N,0
"MULTIPOINT ((4.7971 36.8583))",36.8583000000,4.7971000000,318.3000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,97,"6.03",298.2000000000,17.4000000000,N,0
"MULTIPOINT ((4.7511 36.8637))",36.8637000000,4.7511000000,311.7000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,82,"6.03",296.1000000000,9.8000000000,N,0
"MULTIPOINT ((4.6594 36.8478))",36.8478000000,4.6594000000,311.2000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,78,"6.03",298.3000000000,9.2000000000,N,0
"MULTIPOINT ((4.6463 36.8455))",36.8455000000,4.6463000000,315.6000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,91,"6.03",298.7000000000,13.8000000000,N,0
"MULTIPOINT ((4.731 36.8801))",36.8801000000,4.7310000000,320.5000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",297.6000000000,19.1000000000,N,0
"MULTIPOINT ((4.651 36.8764))",36.8764000000,4.6510000000,314.7000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,89,"6.03",298.5000000000,11.9000000000,N,0
"MULTIPOINT ((4.6376 36.8741))",36.8741000000,4.6376000000,351.6000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",302.1000000000,80.2000000000,N,0
"MULTIPOINT ((4.6247 36.8718))",36.8718000000,4.6247000000,312.1000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,61,"6.03",299.2000000000,9.5000000000,N,0
"MULTIPOINT ((4.6087 36.8791))",36.8791000000,4.6087000000,355.6000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",300.9000000000,92.9000000000,N,0
"MULTIPOINT ((4.5959 36.8769))",36.8769000000,4.5959000000,355.6000000000,1.2000000000,1.1000000000,2006/10/25,"2133",Terra,MODIS,100,"6.03",302.0000000000,93.6000000000,N,0
"MULTIPOINT ((5.1094 36.6529))",36.6529000000,5.1094000000,310.5000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,79,"6.03",294.5000000000,8.8000000000,N,0
"MULTIPOINT ((5.2175 36.6251))",36.6251000000,5.2175000000,326.8000000000,1.1000000000,1.1000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",297.2000000000,26.8000000000,N,0
"MULTIPOINT ((5.2058 36.627))",36.6270000000,5.2058000000,315.8000000000,1.1000000000,1.1000000000,2006/10/26,"0148",Aqua,MODIS,92,"6.03",297.1000000000,13.9000000000,N,0
"MULTIPOINT ((5.1219 36.6508))",36.6508000000,5.1219000000,304.9000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,55,"6.03",294.3000000000,4.8000000000,N,0
"MULTIPOINT ((5.0221 36.7693))",36.7693000000,5.0221000000,333.3000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",298.2000000000,35.6000000000,N,0
"MULTIPOINT ((5.0099 36.7713))",36.7713000000,5.0099000000,309.3000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,77,"6.03",296.5000000000,7.6000000000,N,0
"MULTIPOINT ((4.9858 36.7753))",36.7753000000,4.9858000000,351.4000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",299.3000000000,71.3000000000,N,0
"MULTIPOINT ((4.9738 36.7773))",36.7773000000,4.9738000000,333.7000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",296.4000000000,36.2000000000,N,0
"MULTIPOINT ((4.7746 36.8196))",36.8196000000,4.7746000000,306.3000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,68,"6.03",295.6000000000,6.4000000000,N,0
"MULTIPOINT ((5.393 36.6149))",36.6149000000,5.3930000000,325.8000000000,1.1000000000,1.1000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",296.8000000000,26.5000000000,N,0
"MULTIPOINT ((5.1036 36.6732))",36.6732000000,5.1036000000,327.7000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",298.2000000000,27.8000000000,N,0
"MULTIPOINT ((5.0915 36.6752))",36.6752000000,5.0915000000,307.8000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,73,"6.03",296.0000000000,7.2000000000,N,0
"MULTIPOINT ((4.6458 36.8675))",36.8675000000,4.6458000000,311.1000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,82,"6.03",298.8000000000,8.1000000000,N,0
"MULTIPOINT ((4.5993 36.8751))",36.8751000000,4.5993000000,320.7000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",300.3000000000,17.6000000000,N,0
"MULTIPOINT ((4.6597 36.8747))",36.8747000000,4.6597000000,331.1000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",299.3000000000,29.6000000000,N,0
"MULTIPOINT ((4.6481 36.8766))",36.8766000000,4.6481000000,337.8000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",300.0000000000,40.3000000000,N,0
"MULTIPOINT ((4.8031 36.8606))",36.8606000000,4.8031000000,325.9000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",297.9000000000,24.6000000000,N,0
"MULTIPOINT ((4.7548 36.8686))",36.8686000000,4.7548000000,307.6000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,72,"6.03",295.7000000000,6.5000000000,N,0
"MULTIPOINT ((5.0079 36.7621))",36.7621000000,5.0079000000,307.8000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,56,"6.03",296.3000000000,6.7000000000,N,0
"MULTIPOINT ((5.0342 36.7673))",36.7673000000,5.0342000000,323.6000000000,1.1000000000,1.0000000000,2006/10/26,"0148",Aqua,MODIS,100,"6.03",297.4000000000,21.9000000000,N,0
"MULTIPOINT ((4.8029 36.8513))",36.8513000000,4.8029000000,376.7000000000,2.7000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,100,"6.03",305.0000000000,582.9000000000,D,0
"MULTIPOINT ((4.8299 36.845))",36.8450000000,4.8299000000,324.5000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,77,"6.03",300.9000000000,69.9000000000,D,0
"MULTIPOINT ((5.0662 36.7741))",36.7741000000,5.0662000000,347.6000000000,2.9000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,0,"6.03",299.3000000000,226.1000000000,D,0
"MULTIPOINT ((5.0323 36.7671))",36.7671000000,5.0323000000,348.2000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,89,"6.03",303.5000000000,232.2000000000,D,0
"MULTIPOINT ((4.7996 36.8622))",36.8622000000,4.7996000000,345.1000000000,2.7000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,92,"6.03",302.6000000000,203.3000000000,D,0
"MULTIPOINT ((4.8278 36.8558))",36.8558000000,4.8278000000,327.0000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,79,"6.03",298.1000000000,84.8000000000,D,0
"MULTIPOINT ((4.7955 36.8483))",36.8483000000,4.7955000000,352.5000000000,2.7000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,96,"6.03",303.1000000000,269.3000000000,D,0
"MULTIPOINT ((4.8233 36.8419))",36.8419000000,4.8233000000,329.0000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,81,"6.03",301.7000000000,95.2000000000,D,0
"MULTIPOINT ((4.6446 36.8679))",36.8679000000,4.6446000000,312.1000000000,2.7000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,39,"6.03",298.4000000000,30.4000000000,D,0
"MULTIPOINT ((5.0593 36.7727))",36.7727000000,5.0593000000,361.7000000000,2.9000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,0,"6.03",302.0000000000,383.4000000000,D,0
"MULTIPOINT ((5.0254 36.7654))",36.7654000000,5.0254000000,337.3000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,88,"6.03",303.1000000000,148.5000000000,D,0
"MULTIPOINT ((5.3787 36.6207))",36.6207000000,5.3787000000,315.2000000000,3.0000000000,1.7000000000,2006/10/26,"1112",Terra,MODIS,33,"6.03",302.7000000000,37.7000000000,D,0
"MULTIPOINT ((4.6647 36.7837))",36.7837000000,4.6647000000,314.5000000000,2.7000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,23,"6.03",301.4000000000,23.4000000000,D,0
"MULTIPOINT ((5.3745 36.6203))",36.6203000000,5.3745000000,314.9000000000,3.0000000000,1.7000000000,2006/10/26,"1112",Terra,MODIS,40,"6.03",303.2000000000,37.3000000000,D,0
"MULTIPOINT ((4.7945 36.6946))",36.6946000000,4.7945000000,325.6000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,78,"6.03",301.0000000000,71.2000000000,D,0
"MULTIPOINT ((4.7695 36.5765))",36.5765000000,4.7695000000,314.3000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,57,"6.03",301.1000000000,28.0000000000,D,0
"MULTIPOINT ((4.7628 36.5734))",36.5734000000,4.7628000000,315.4000000000,2.8000000000,1.6000000000,2006/10/26,"1112",Terra,MODIS,61,"6.03",301.0000000000,31.3000000000,D,0
"MULTIPOINT ((4.6536 36.7926))",36.7926000000,4.6536000000,342.2000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,80,"6.03",302.4000000000,38.6000000000,D,0
"MULTIPOINT ((4.6516 36.8015))",36.8015000000,4.6516000000,341.5000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,83,"6.03",298.6000000000,37.5000000000,D,0
"MULTIPOINT ((4.8005 36.8503))",36.8503000000,4.8005000000,333.1000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,84,"6.03",300.7000000000,26.4000000000,D,0
"MULTIPOINT ((4.6506 36.8564))",36.8564000000,4.6506000000,317.2000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,44,"6.03",296.7000000000,8.9000000000,D,0
"MULTIPOINT ((4.6395 36.8548))",36.8548000000,4.6395000000,318.8000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,61,"6.03",294.8000000000,10.2000000000,D,0
"MULTIPOINT ((4.6596 36.8668))",36.8668000000,4.6596000000,331.6000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,79,"6.03",298.4000000000,23.5000000000,D,0
"MULTIPOINT ((4.6486 36.8653))",36.8653000000,4.6486000000,336.7000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,86,"6.03",299.8000000000,31.0000000000,D,0
"MULTIPOINT ((5.381 36.6091))",36.6091000000,5.3810000000,322.0000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,65,"6.03",305.3000000000,11.9000000000,D,0
"MULTIPOINT ((4.7836 36.5249))",36.5249000000,4.7836000000,333.6000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,84,"6.03",309.6000000000,23.1000000000,D,0
"MULTIPOINT ((4.7726 36.5233))",36.5233000000,4.7726000000,324.4000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,74,"6.03",309.2000000000,12.0000000000,D,0
"MULTIPOINT ((5.0298 36.616))",36.6160000000,5.0298000000,322.4000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,72,"6.03",301.2000000000,11.9000000000,D,0
"MULTIPOINT ((4.821 36.6596))",36.6596000000,4.8210000000,323.1000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,71,"6.03",310.3000000000,8.1000000000,D,0
"MULTIPOINT ((4.8099 36.658))",36.6580000000,4.8099000000,334.7000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,85,"6.03",309.3000000000,22.5000000000,D,0
"MULTIPOINT ((5.007 36.6951))",36.6951000000,5.0070000000,317.2000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,59,"6.03",303.3000000000,6.9000000000,D,0
"MULTIPOINT ((4.7136 36.6809))",36.6809000000,4.7136000000,331.3000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,82,"6.03",307.2000000000,20.4000000000,D,0
"MULTIPOINT ((4.7026 36.6793))",36.6793000000,4.7026000000,359.7000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,99,"6.03",311.9000000000,75.6000000000,D,0
"MULTIPOINT ((4.7889 36.7009))",36.7009000000,4.7889000000,326.3000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,77,"6.03",307.0000000000,14.6000000000,D,0
"MULTIPOINT ((5.0218 36.7533))",36.7533000000,5.0218000000,328.9000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,80,"6.03",302.9000000000,19.6000000000,D,0
"MULTIPOINT ((5.0107 36.7518))",36.7518000000,5.0107000000,344.1000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,91,"6.03",304.7000000000,42.0000000000,D,0
"MULTIPOINT ((4.9774 36.7471))",36.7471000000,4.9774000000,324.7000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,75,"6.03",302.4000000000,15.0000000000,D,0
"MULTIPOINT ((4.9663 36.7455))",36.7455000000,4.9663000000,330.9000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,82,"6.03",306.2000000000,21.8000000000,D,0
"MULTIPOINT ((5.042 36.7653))",36.7653000000,5.0420000000,341.0000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,90,"6.03",302.2000000000,36.9000000000,D,0
"MULTIPOINT ((5.0309 36.7638))",36.7638000000,5.0309000000,344.0000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,91,"6.03",305.7000000000,42.2000000000,D,0
"MULTIPOINT ((5.0087 36.7607))",36.7607000000,5.0087000000,336.5000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,86,"6.03",303.7000000000,30.1000000000,D,0
"MULTIPOINT ((4.677 36.7135))",36.7135000000,4.6770000000,319.1000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,43,"6.03",304.6000000000,8.1000000000,D,0
"MULTIPOINT ((5.0289 36.7727))",36.7727000000,5.0289000000,333.1000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,74,"6.03",301.3000000000,24.8000000000,D,0
"MULTIPOINT ((5.0067 36.7696))",36.7696000000,5.0067000000,330.6000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,81,"6.03",301.3000000000,22.3000000000,D,0
"MULTIPOINT ((4.7885 36.7753))",36.7753000000,4.7885000000,324.4000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,74,"6.03",298.4000000000,12.9000000000,D,0
"MULTIPOINT ((4.7866 36.7842))",36.7842000000,4.7866000000,322.1000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,58,"6.03",303.0000000000,11.2000000000,D,0
"MULTIPOINT ((4.6871 36.77))",36.7700000000,4.6871000000,324.7000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,68,"6.03",301.1000000000,13.3000000000,D,0
"MULTIPOINT ((4.676 36.7684))",36.7684000000,4.6760000000,324.0000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,43,"6.03",305.4000000000,11.8000000000,D,0
"MULTIPOINT ((4.6851 36.7789))",36.7789000000,4.6851000000,352.3000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,96,"6.03",304.2000000000,57.0000000000,D,0
"MULTIPOINT ((4.674 36.7773))",36.7773000000,4.6740000000,355.4000000000,1.0000000000,1.0000000000,2006/10/26,"1251",Aqua,MODIS,97,"6.03",310.9000000000,63.4000000000,D,0
"MULTIPOINT ((5.3871 36.6121))",36.6121000000,5.3871000000,309.6000000000,2.3000000000,1.5000000000,2006/10/26,"2216",Terra,MODIS,78,"6.03",295.6000000000,26.8000000000,N,0
"MULTIPOINT ((5.3691 36.6005))",36.6005000000,5.3691000000,308.8000000000,2.3000000000,1.5000000000,2006/10/26,"2216",Terra,MODIS,44,"6.03",295.9000000000,22.5000000000,N,0
"MULTIPOINT ((5.3932 36.6024))",36.6024000000,5.3932000000,306.5000000000,2.3000000000,1.5000000000,2006/10/26,"2216",Terra,MODIS,11,"6.03",295.0000000000,17.6000000000,N,0
"MULTIPOINT ((4.6473 36.8652))",36.8652000000,4.6473000000,317.6000000000,2.1000000000,1.4000000000,2006/10/26,"2216",Terra,MODIS,95,"6.03",295.3000000000,40.9000000000,N,0
"MULTIPOINT ((5.3641 36.6105))",36.6105000000,5.3641000000,314.3000000000,2.3000000000,1.5000000000,2006/10/26,"2216",Terra,MODIS,89,"6.03",296.4000000000,39.5000000000,N,0
"MULTIPOINT ((5.0352 36.6222))",36.6222000000,5.0352000000,328.4000000000,1.3000000000,1.1000000000,2006/10/27,"1017",Terra,MODIS,81,"6.03",304.1000000000,27.0000000000,D,0
"MULTIPOINT ((5.0496 36.6205))",36.6205000000,5.0496000000,319.4000000000,1.3000000000,1.1000000000,2006/10/27,"1017",Terra,MODIS,65,"6.03",304.8000000000,12.7000000000,D,0
